t[s],VfPASP_egoSpd_mps[],VfPASP_egoAcc_mpss[],VfPASP_spdLmt_kph[],VeACCSTM_AccMode_enum[],VePASP_AutoLaneChgSide[],VePASP_AutoLaneChgSts[],VbPASP_AlcLgtCtrlEnbl[],g_truncated_col[],VfPASP_ALC_path_C5[],VfPASP_ALC_path_C4[],VfPASP_ALC_path_C3[],VfPASP_ALC_path_C2[],VfPASP_ALC_path_C1[],VfPASP_ALC_path_C0[],VfPASP_StPoint0_t_s[],VfPASP_StPoint0_s_m[],VfPASP_StPoint0_v_mps[],VfPASP_StPoint0_a_mpss[],VfPASP_StPoint1_t_s[],VfPASP_StPoint1_s_m[],VfPASP_StPoint1_v_mps[],VfPASP_StPoint1_a_mpss[],VfPASP_StPoint2_t_s[],VfPASP_StPoint2_s_m[],VfPASP_StPoint2_v_mps[],VfPASP_StPoint2_a_mpss[],VfPASP_StPoint3_t_s[],VfPASP_StPoint3_s_m[],VfPASP_StPoint3_v_mps[],VfPASP_StPoint3_a_mpss[],VfPASP_StPoint4_t_s[],VfPASP_StPoint4_s_m[],VfPASP_StPoint4_v_mps[],VfPASP_StPoint4_a_mpss[],VfPASP_StPoint5_t_s[],VfPASP_StPoint5_s_m[],VfPASP_StPoint5_v_mps[],VfPASP_StPoint5_a_mpss[],VfPASP_StPointCtrl0_a_mpss[],VfPASP_StPointCtrl0_s_m[],VfPASP_StPointCtrl0_t_s[],VfPASP_StPointCtrl0_v_mps[],VeINP_IVClass[],VfINP_IVLaDis_m[],VfINP_IVLgDis_m[],VbINP_IVPresent_flg[],VfINP_IVV_mps[],VfINP_IVAcc_mpss[],VfINP_IVHeading_rad[],VeINP_RIVClass_enum[],VfINP_RIVLaDis_m[],VfINP_RIVLgDis_m[],VbINP_RIVPresent_flg[],VfINP_RIVV_mps[],VfINP_RIVLaV_mps[],VfINP_RIVHeading_rad[],VeINP_NIVLClass_enum[],VfINP_NIVLLaDis_m[],VfINP_NIVLLgDis_m[],VbINP_NIVLPresent_flg[],VfINP_NIVLV_mps[],VfINP_NIVLLaV_mps[],VfINP_NIVLHeading_rad[],VeINP_NIVRClass_enum[],VfINP_NIVRLaDis_m[],VfINP_NIVRLgDis_m[],VbINP_NIVRPresent_flg[],VfINP_NIVRV_mps[],VfINP_NIVRLaV_mps[],VfINP_NIVRHeading_rad[],VeINP_NIIVLClass_enum[],VfINP_NIIVLLaDis_m[],VfINP_NIIVLLgDis_m[],VbINP_NIIVLPresent_flg[],VfINP_NIIVLV_mps[],VfINP_NIIVLLaV_mps[],VfINP_NIIVLHeading_rad[],VeINP_NIIVRClass_enum[],VfINP_NIIVRLaDis_m[],VfINP_NIIVRLgDis_m[],VbINP_NIIVRPresent_flg[],VfINP_NIIVRV_mps[],VfINP_NIIVRLaV_mps[],VfINP_NIIVRHeading_rad[],VeINP_RIVLClass_enum[],VfINP_RIVLLaDis_m[],VfINP_RIVLLgDis_m[],VbINP_RIVLPresent_flg[],VfINP_RIVLV_mps[],VfINP_RIVLLaV_mps[],VfINP_RIVLHeading_rad[],VeINP_RIVRClass_enum[],VfINP_RIVRLaDis_m[],VfINP_RIVRLgDis_m[],VbINP_RIVRPresent_flg[],VfINP_RIVRV_mps[],VfINP_RIVRLaV_mps[],VfINP_RIVRHeading_rad[],VfINP_RIIVLLaDis_m[],VfINP_RIIVLLgDis_m[],VbINP_RIIVLPresent_flg[],VfINP_RIIVLV_mps[],VfINP_RIIVLLaV_mps[],VfINP_RIIVLHeading_rad[],VfINP_RIIVRLaDis_m[],VfINP_RIIVRLgDis_m[],VbINP_RIIVRPresent_flg[],VfINP_RIIVRV_mps[],VfINP_RIIVRLaV_mps[],VfINP_RIIVRHeading_rad[],VeLGIN_ISLCOverSpeedAlarmSts[],VfLGIN_TsrTrgtSpdReq_kph[],VeLGIN_TSI_SignShortStayMisc_1[],VeLGIN_TSI_SignShortStayMisc_2[],VeINP_TSRID0Proc[],VeINP_TSRID1Proc[],VeINP_TSRID2Proc[],VfINP_TSRSignLatDist0Proc_m[],VfINP_TSRSignLatDist1Proc_m[],VfINP_TSRSignLatDist2Proc_m[],VfINP_TSRSignLgDist0Proc_m[],VfINP_TSRSignLgDist1Proc_m[],VfINP_TSRSignLgDist2Proc_m[],VuINP_TSRSignName0Proc[],VuINP_TSRSignName1Proc[],VuINP_TSRSignName2Proc[],VfINP_LH_Line_First_C0_0[],VfINP_LH_Line_First_C0_1[],VfINP_LH_Line_First_C1_0[],VfINP_LH_Line_First_C1_1[],VfINP_LH_Line_First_C2_0[],VfINP_LH_Line_First_C2_1[],VfINP_LH_Line_First_C3_0[],VfINP_LH_Line_First_C3_1[],VfINP_LH_First_VR_End_0[],VfINP_LH_First_VR_End_1[],VfINP_LH_First_VR_Start_0[],VfINP_LH_First_VR_Start_1[],VfINP_LA_Line_C0_0[],VfINP_LA_Line_C0_1[],VfINP_LA_Line_C1_0[],VfINP_LA_Line_C1_1[],VfINP_LA_Line_C2_0[],VfINP_LA_Line_C2_1[],VfINP_LA_Line_C3_0[],VfINP_LA_Line_C3_1[],VfINP_LA_View_Range_End_0[],VfINP_LA_View_Range_End_1[],VfINP_LA_View_Range_Start_0[],VfINP_LA_View_Range_Start_1[]
184.0934599,13.31597233,-2.577399254,60,5,0,1,1,5,0,0,3.43E-06,0.000313079,-0.00208832,-0.086456522,0,0,13.31597233,-2.577399254,1,10.36597252,10.36597252,-2.950000048,2,19.4319458,9.065973282,-1.289999962,3,28.69791794,9.265972137,0.189999998,4,39.04791641,10.34999847,1.079999924,5,51.04791641,12,1.650001526,-2.838219881,7.256180763,0.699999988,11.25097275,1,0.81833595,11.76255608,1,11.59396076,0.630776286,-0.010002985,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,15.93750191,0,0,0,0,0,0,15.93750191,0,0,0,0,0,15.93750191,0,0,0,0,0,15.93750191,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.494030476,1.670967102,0.003649712,0.004775047,-0.000306129,-0.000351906,-1.75E-06,-3.50E-06,24.6499939,30.92999268,0,0,5.036220551,0,0.003418922,0,-0.00053978,0,-4.61E-06,0,49.63999939,-200,0,-200
184.1641604,13.31597233,-2.577399254,60,5,0,1,1,2,0,0,3.43E-06,0.000313079,-0.00208832,-0.086456522,0,0,13.31597233,-2.577399254,1,10.36597252,10.36597252,-2.950000048,2,19.4319458,9.065973282,-1.289999962,3,28.69791794,9.265972137,0.189999998,4,39.04791641,10.34999847,1.079999924,5,51.04791641,12,1.650001526,-2.838219881,7.256180763,0.699999988,11.25097275,1,-0.194619268,11.05081081,1,7.350041866,0,-0.010002985,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,15.79166794,0,0,0,0,0,0,15.79166794,0,0,0,0,0,15.79166794,0,0,0,0,0,15.79166794,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.49187851,1.686267853,0.003793716,0.004905701,-0.000306129,-0.000362396,-1.17E-06,-2.85E-06,22.88000488,29.28999329,0,0,5.018030167,0,0.001854897,0,-0.000553131,0,-6.04E-06,0,47.75999451,-200,0,-200
184.2211383,13.15972233,-2.596999407,60,5,0,1,1,5,0,0,3.61E-06,0.000328673,-0.003780684,-0.091405794,0,0,13.15972233,-2.596999407,1,9.159722328,9.159722328,-4,2,14.91944504,5.75972271,-3.389999866,3,18.87916756,3.959722519,-1.799999952,4,22.07916641,3.199998856,-0.75,5,24.92916679,2.850000381,-0.349998474,-3.138219833,6.41180563,0.699999988,10.35972214,1,0.579284191,11.67129707,1,7.077702045,-0.001361493,-0.010002985,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,15.41666889,0,0,0,0,0,0,15.41666889,0,0,0,0,0,15.50000191,0,0,0,0,0,15.50000191,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.496937037,1.688201904,0.003785133,0.00805378,-0.000302315,-0.000378609,-6.82E-07,-3.31E-06,22.88000488,29.28999329,0,0,5.02006197,0,0.001896858,0,-0.000573158,0,-6.04E-06,0,47.75999451,-200,0,-200
184.2908947,12.79513931,-2.293199301,60,5,0,1,1,5,0,0,2.29E-06,0.000338766,-0.004473656,-0.095984221,0,0,12.79513931,-2.293199301,1,8.795139313,8.795139313,-4,2,14.79027843,5.995139122,-2.799999952,3,19.48541832,4.695139885,-1.289999962,4,24.28541756,4.799999237,0.099999994,5,29.23541832,4.950000763,0.150001526,-3.438219786,6.156597614,0.699999988,9.995139122,1,-0.194619313,10.35080814,1,7.050408363,0,-2.99E-06,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,15.29166794,0,0,0,0,0,0,15.29166794,0,0,0,0,0,15.29166794,0,0,0,0,0,15.29166794,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.493327856,1.694702148,0.004364967,0.007208824,-0.000309944,-0.000396729,-1.22E-06,-2.95E-06,21.16000366,28.13000488,0,0,5.026845455,0,0.003154755,0,-0.000580788,0,-4.51E-06,0,46,-200,0,-200
184.3617311,12.79513931,-2.293199301,60,5,0,1,1,2,0,0,2.29E-06,0.000338766,-0.004473656,-0.095984221,0,0,12.79513931,-2.293199301,1,8.795139313,8.795139313,-4,2,14.79027843,5.995139122,-2.799999952,3,19.48541832,4.695139885,-1.289999962,4,24.28541756,4.799999237,0.099999994,5,29.23541832,4.950000763,0.150001526,-3.438219786,6.156597614,0.699999988,9.995139122,1,-0.194619298,9.600805283,1,6.550406456,0,-2.99E-06,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,15.08333492,0,0,0,0,0,0,15.08333492,0,0,0,0,0,15.08333492,0,0,0,0,0,15.08333492,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.477281928,1.698272705,0.006054878,0.006016731,-0.000329971,-0.000400543,-2.97E-06,-1.47E-06,19.52999878,27.24000549,0,0,5.032535076,0,0.005134583,0,-0.000593185,0,-3.28E-06,0,44.97999573,-200,0,-200
184.4166599,12.56944466,-2.881199121,60,5,0,1,1,5,0,0,2.42E-06,0.00034669,-0.006435362,-0.103200503,0,0,12.56944466,-2.881199121,1,8.569444656,8.569444656,-4,2,14.33888912,5.769444466,-2.799999952,3,18.80833435,4.469445229,-1.289999962,4,22.50833511,3.700000763,-0.75999999,5,25.85833359,3.349998474,-0.350002289,-3.664359808,5.998610973,0.699999988,9.769444466,1,0.477826148,9.544887543,1,9.719076157,0.038086627,-2.99E-06,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,14.87500191,0,0,0,0,0,0,14.87500191,0,0,0,0,0,14.87500191,0,0,0,0,0,14.87500191,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.475078344,1.694664001,0.00643158,0.007507324,-0.000332832,-0.000409126,-2.97E-06,-2.01E-06,19.52999878,27.24000549,0,0,5.034380913,0,0.005325317,0,-0.000597,0,-3.28E-06,0,44.97999573,-200,0,-200
184.5026969,12.25694466,-3.165399313,60,5,0,1,1,5,0,0,1.54E-06,0.000358087,-0.007304875,-0.109286547,0,0,12.25694466,-3.165399313,1,8.256944656,8.256944656,-4,2,14.3138895,6.056944847,-2.190000057,3,20.42083359,6.106944084,0.039999999,4,27.07083511,6.650001526,0.539999962,5,34.37083435,7.299999237,0.649997711,-3.749619722,5.779860973,0.699999988,9.456944466,1,-0.194619253,8.650801659,1,5.900403976,0,-2.99E-06,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,14.52083492,0,0,0,0,0,0,14.52083492,0,0,0,0,0,14.52083492,0,0,0,0,0,14.52083492,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.462194562,1.706867218,0.00931263,0.00716114,-0.000336647,-0.000432968,-1.27E-06,-5.47E-06,17.99000549,25.83000183,0,0,5.04335928,0,0.005710602,0,-0.000649452,0,-1.10E-05,0,40.91000366,-200,0,-200
184.5763757,12.25694466,-3.165399313,60,5,0,1,1,3,0,0,1.54E-06,0.000358087,-0.007304875,-0.109286547,0,0,12.25694466,-3.165399313,1,8.256944656,8.256944656,-4,2,14.3138895,6.056944847,-2.190000057,3,20.42083359,6.106944084,0.039999999,4,27.07083511,6.650001526,0.539999962,5,34.37083435,7.299999237,0.649997711,-3.749619722,5.779860973,0.699999988,9.456944466,1,-0.194619283,8.150799751,1,5.750403404,0,-2.99E-06,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,14.22916794,0,0,0,0,0,0,14.22916794,0,0,0,0,0,14.22916794,0,0,0,0,0,14.22916794,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.457040787,1.717220306,0.010235786,0.010242462,-0.000461578,-0.000437737,-1.43E-05,-4.14E-06,17.16000366,24.74000549,0,0,5.071947575,0,0.008586884,0,-0.000693321,0,-1.23E-05,0,39.47999573,-200,0,-200
184.6413315,11.94444466,-3.361399412,60,5,0,1,1,5,0,0,4.20E-06,0.000402163,-0.008854763,-0.116389245,0,0,11.94444466,-3.361399412,1,7.944444656,7.944444656,-4,2,13.08888912,5.144444466,-2.799999952,3,16.98888969,3.900000572,-1.24000001,4,20.68888855,3.699998856,-0.199999988,5,24.03888893,3.350000381,-0.349998474,-3.808419704,5.561110973,0.699999988,9.144444466,1,0.433356524,8.224801064,1,8.721715927,0.037765667,-2.99E-06,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,14.00000095,0,0,0,0,0,0,14.00000095,0,0,0,0,0,14.00000095,0,0,0,0,0,14.00000095,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.456558228,1.734278679,0.011345863,0.01147747,-0.000455856,-0.000452042,-1.14E-05,-4.56E-06,17.16000366,24.74000549,0,0,5.077601433,0,0.008745193,0,-0.000717163,0,-1.23E-05,0,39.47999573,-200,0,-200
184.7059163,11.63194466,-3.498599529,60,5,0,1,1,5,0,0,3.93E-06,0.000399856,-0.010197511,-0.128599197,0,0,11.63194466,-3.498599529,1,7.631944656,7.631944656,-4,2,12.46388912,4.831944466,-2.799999952,3,16.36388969,3.900000572,-0.930000007,4,20.06388855,3.699998856,-0.199999988,5,23.41388893,3.350000381,-0.349998474,-3.849579811,5.342360973,0.699999988,8.831944466,1,0.449940085,8.242263794,1,4.010872364,-0.007446159,-2.99E-06,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,13.77083397,0,0,0,0,0,0,13.77083397,0,0,0,0,0,13.77083397,0,0,0,0,0,13.77083397,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.442648888,1.742102385,0.011997223,0.008987427,-0.000514984,-0.00042057,-1.29E-05,-5.77E-07,16,24.69999695,0,0,5.097722054,0,0.010383606,0,-0.000747681,0,-1.28E-05,0,39.5,-200,0,-200
184.7690679,11.25,-3.694599152,60,5,0,1,1,5,0,0,6.77E-06,0.0004484,-0.011354689,-0.14192754,0,0,11.25,-3.694599152,1,7.25,7.25,-4,2,10.5,3.25,-4,3,12.19999981,1.699999809,-1.549999952,4,13.80000019,1.600000381,-0.089999996,5,15.89999962,2.099999428,0.499999046,-3.908379793,5.074999809,0.699999988,8.449999809,1,-0.194619253,7.150795937,1,5.350134373,0,-0.010002985,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,3,4.755399704,68.10102081,0,0.00038147,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,13.43750191,0,0,0,0,0,0,13.43750191,0,0,0,0,0,13.56250095,0,0,0,0,0,13.56250095,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.428578615,1.746709347,0.013230324,0.012786865,-0.00053215,-0.000481606,-1.12E-05,-5.33E-06,16,24.69999695,0,0,5.107656479,0,0.010624886,0,-0.00078392,0,-1.28E-05,0,39.5,-200,0,-200
184.825869,11.25,-3.694599152,60,5,0,1,1,5,0,0,6.77E-06,0.0004484,-0.011354689,-0.14192754,0,0,11.25,-3.694599152,1,7.25,7.25,-4,2,10.5,3.25,-4,3,12.19999981,1.699999809,-1.549999952,4,13.80000019,1.600000381,-0.089999996,5,15.89999962,2.099999428,0.499999046,-3.908379793,5.074999809,0.699999988,8.449999809,1,-0.194619253,6.929941177,1,5.150143623,0,-0.010002985,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,13.12500095,0,0,0,0,0,0,13.12500095,0,0,0,0,0,13.12500095,0,0,0,0,0,13.12500095,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.411441922,1.77089119,0.013101578,0.009757042,-0.000638008,-0.000429153,-1.80E-05,-1.73E-06,16,24.16999817,0,0,5.122308254,0,0.011685371,0,-0.000780106,0,-6.90E-06,0,40.91000366,-200,0,-200
184.8917566,10.9375,-3.831799269,60,5,0,1,1,5,0,0,5.01E-06,0.000461915,-0.011241945,-0.152818859,0,0,10.9375,-3.831799269,1,6.9375,6.9375,-4,2,9.875,2.9375,-4,3,10.72500038,0.850000381,-2.079999924,4,10.97500038,0.25,-0.599999964,5,11.22500038,0.25,0,-3.949539661,4.856249809,0.699999988,8.137499809,1,-0.194619253,6.600793839,1,5.150143623,0,-0.010002985,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,13.02083397,0,0,0,0,0,0,13.02083397,0,0,0,0,0,13.02083397,0,0,0,0,0,13.02083397,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.399288774,1.780892372,0.014221191,0.010904312,-0.000638962,-0.000449181,-1.56E-05,-3.18E-06,16,24.16999817,0,0,5.129399776,0,0.011816025,0,-0.000792503,0,-6.90E-06,0,40.91000366,-200,0,-200
184.9598244,10.9375,-3.831799269,60,5,0,1,1,4,0,0,5.01E-06,0.000461915,-0.011241945,-0.152818859,0,0,10.9375,-3.831799269,1,6.9375,6.9375,-4,2,9.875,2.9375,-4,3,10.72500038,0.850000381,-2.079999924,4,10.97500038,0.25,-0.599999964,5,11.22500038,0.25,0,-3.949539661,4.856249809,0.699999988,8.137499809,1,-0.244619474,5.800790787,1,4.79943943,0,-0.020002976,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,12.58333492,0,0,0,0,0,0,12.58333492,0,0,0,0,0,12.58333492,0,0,0,0,0,12.58333492,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.390562534,1.793932915,0.015217781,0.011804581,-0.000639915,-0.000448227,-1.25E-05,-4.20E-06,16,23.07000732,0,0,5.117014885,0,0.009513855,0,-0.000823975,0,-1.22E-05,0,39.5,-200,0,-200
185.0154163,10.46875,-4.115999222,60,5,0,1,1,5,0,0,6.58E-06,0.00049048,-0.010366406,-0.164728224,0,0,10.46875,-4.115999222,1,6.46875,6.46875,-4,2,9.537500381,3.068750381,-3.389999866,3,10.63749981,1.099999428,-1.959999919,4,11.13749981,0.5,-0.589999974,5,11.63749981,0.5,0,-4.034799576,4.528124809,0.699999988,7.668749809,1,0.299216688,6.137160301,1,7.205228806,0.030172609,-0.020002976,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,12.39583397,0,0,0,0,0,0,12.39583397,0,0,0,0,0,12.39583397,0,0,0,0,0,12.39583397,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.362957716,1.771445274,0.016061783,0.008877754,-0.000650406,-0.000430107,-1.16E-05,-2.22E-06,16,23.07000732,0,0,5.122462273,0,0.009298325,0,-0.000844955,0,-1.22E-05,0,39.5,-200,0,-200
185.0852592,10.15625,-4.135599613,60,1,0,1,1,5,0,0,6.42E-06,0.000500689,-0.012462958,-0.198285982,0,0,10.15625,-4.135599613,1,6.15625,6.15625,-4,2,9.512499809,3.356249809,-2.799999952,3,11.71249962,2.199999809,-1.149999976,4,13.8125,2.100000381,-0.089999996,5,16.41250038,2.600000381,0.5,-4.040679932,4.309374809,0.699999988,7.356249809,1,-0.244619504,5.35078907,1,4.649468899,0,-0.020002976,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,12.08333397,0,0,0,0,0,0,12.08333397,0,0,0,0,0,12.08333397,0,0,0,0,0,12.08333397,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.357316732,1.77054882,0.010827065,0.012072563,-0.001105309,-0.000414848,-3.90E-05,4.67E-07,16,21.86999512,0,0,5.101436615,0,0.005391121,0,-0.000841141,0,-8.28E-06,0,38,-200,0,-200
185.1551871,10.15625,-4.135599613,60,1,0,1,1,2,0,0,6.42E-06,0.000500689,-0.012462958,-0.198285982,0,0,10.15625,-4.135599613,1,6.15625,6.15625,-4,2,9.512499809,3.356249809,-2.799999952,3,11.71249962,2.199999809,-1.149999976,4,13.8125,2.100000381,-0.089999996,5,16.41250038,2.600000381,0.5,-4.040679932,4.309374809,0.699999988,7.356249809,1,-0.29461965,4.700786591,1,4.198506832,0,-0.030002967,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,11.66666698,0,0,0,0,0,0,11.66666698,0,0,0,0,0,11.66666698,0,0,0,0,0,11.66666698,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.335196018,1.780783653,0.010924339,0.003474236,-0.001166344,-0.000486374,-3.75E-05,-1.37E-05,16,20.74000549,0,0,5.05435133,0,-0.002217293,0,-0.000900269,0,-2.62E-05,0,26.38000488,-200,0,-200
185.2150112,9.722222328,-4.831399441,60,1,0,1,1,5,0,0,5.33E-06,0.000500709,-0.011265064,-0.209056139,0,0,9.722222328,-4.831399441,1,5.722222328,5.722222328,-4,2,8.644444466,2.922222137,-2.799999952,3,10.84444427,2.199999809,-0.719999969,4,12.94444466,2.100000381,-0.089999996,5,15.54444504,2.600000381,0.5,-4.249419689,4.00555563,0.699999988,6.922222137,1,0.195457488,5.396414757,1,6.30300951,0.028836563,-0.030002967,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,11.37500095,0,0,0,0,0,0,11.37500095,0,0,0,0,0,11.37500095,0,0,0,0,0,11.37500095,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.329581141,1.782557368,0.009745598,0.003054619,-0.001227379,-0.000509262,-3.75E-05,-1.37E-05,16,20.74000549,0,0,5.052909851,0,-0.003096581,0,-0.000943184,0,-2.62E-05,0,26.38000488,-200,0,-200
185.2858472,9.288194656,-5.487999439,60,1,0,1,1,5,0,0,-4.70E-07,0.000415562,-0.012100716,-0.213319942,0,0,9.288194656,-5.487999439,1,5.288194656,5.288194656,-4,2,6.576389313,1.288194656,-4,3,6.576389313,0,-1.279999971,4,6.576389313,0,0,5,6.576389313,0,0,-4.446399689,3.701736212,0.699999988,6.488194466,1,-0.34461984,4.100784302,1,4.148529053,0,-0.030002967,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,10.95833397,0,0,0,0,0,0,10.95833397,0,0,0,0,0,10.95833397,0,0,0,0,0,10.95833397,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.302920461,1.775914192,0.019607544,0.002906799,-0.003211021,-0.000561714,-5.15E-06,-1.75E-05,16,20.3999939,0,0,5.007001877,0,-0.009464264,0,-0.001002312,0,-3.07E-05,0,28.22000122,-200,0,-200
185.3488416,9.288194656,-5.487999439,60,1,0,1,1,1,0,0,-4.70E-07,0.000415562,-0.012100716,-0.213319942,0,0,9.288194656,-5.487999439,1,5.288194656,5.288194656,-4,2,6.576389313,1.288194656,-4,3,6.576389313,0,-1.279999971,4,6.576389313,0,0,5,6.576389313,0,0,-4.446399689,3.701736212,0.699999988,6.488194466,1,-0.394620061,3.550782204,1,4.097116947,0,-0.040002957,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,10.56250095,0,0,0,0,0,0,10.56250095,0,0,0,0,0,10.56250095,0,0,0,0,0,10.56250095,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.293995619,1.78703022,0.016109467,-0.000184059,-0.003218651,-0.000591278,-5.15E-06,-1.89E-05,16,20.3999939,0,0,5.001992226,0,-0.010782242,0,-0.001048088,0,-3.07E-05,0,28.22000122,-200,0,-200
185.4086678,8.784722328,-5.213599682,60,1,0,1,1,5,0,0,1.46E-05,0.000493841,-0.002721441,-0.209604546,0,0,8.784722328,-5.213599682,1,4.784722328,4.784722328,-4,2,6.169444561,1.384722233,-3.399999857,3,6.419444561,0.25,-1.129999995,4,6.669444561,0.25,0,5,6.919444561,0.25,0,-4.364079952,3.34930563,0.699999988,5.984722137,1,-0.494620442,3.350781441,1,4.045334339,0,-0.050002947,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,10.20833397,0,0,0,0,0,0,10.20833397,0,0,0,0,0,10.20833397,0,0,0,0,0,10.20833397,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.374653339,1.837059021,0.011707306,0.009097099,-0.000128746,-0.000120163,4.56E-06,5.07E-06,16,31.08000183,0,0,5.216038704,0,0.024188995,0,-0.000216484,0,8.14E-06,0,52.75999451,-200,0,-200
